# $1 = time [s]
# $2 = altitude [km]
# $3 = longitude [deg]
# $4 = latitude [deg]
# $5 = surface area [km^2]
# $6 = layer width [km]
# $7 = number of particles [1]
# $8 = column density (implicit) [kg/m^2]
# $9 = volume mixing ratio (implicit) [ppv]
# $10 = volume mixing ratio (explicit) [ppv]

360806400.00 50 -89.75 -59.75 1555.46 100 0 0 0 nan
360806400.00 50 -89.75 -59.25 1578.67 100 0 0 0 nan
360806400.00 50 -89.75 -58.75 1601.77 100 0 0 0 nan
360806400.00 50 -89.75 -58.25 1624.74 100 0 0 0 nan
360806400.00 50 -89.75 -57.75 1647.59 100 0 0 0 nan
360806400.00 50 -89.75 -57.25 1670.32 100 0 0 0 nan
360806400.00 50 -89.75 -56.75 1692.91 100 0 0 0 nan
360806400.00 50 -89.75 -56.25 1715.38 100 0 0 0 nan
360806400.00 50 -89.75 -55.75 1737.72 100 0 0 0 nan
360806400.00 50 -89.75 -55.25 1759.93 100 0 0 0 nan
360806400.00 50 -89.75 -54.75 1782 100 0 0 0 nan
360806400.00 50 -89.75 -54.25 1803.93 100 0 0 0 nan
360806400.00 50 -89.75 -53.75 1825.73 100 0 0 0 nan
360806400.00 50 -89.75 -53.25 1847.39 100 0 0 0 nan
360806400.00 50 -89.75 -52.75 1868.91 100 0 0 0 nan
360806400.00 50 -89.75 -52.25 1890.29 100 0 0 0 nan
360806400.00 50 -89.75 -51.75 1911.52 100 0 0 0 nan
360806400.00 50 -89.75 -51.25 1932.61 100 0 0 0 nan
360806400.00 50 -89.75 -50.75 1953.54 100 0 0 0 nan
360806400.00 50 -89.75 -50.25 1974.34 100 0 0 0 nan
360806400.00 50 -89.75 -49.75 1994.98 100 0 0 0 nan
360806400.00 50 -89.75 -49.25 2015.46 100 0 0 0 nan
360806400.00 50 -89.75 -48.75 2035.8 100 0 0 0 nan
360806400.00 50 -89.75 -48.25 2055.98 100 0 0 0 nan
360806400.00 50 -89.75 -47.75 2076 100 0 0 0 nan
360806400.00 50 -89.75 -47.25 2095.87 100 0 0 0 nan
360806400.00 50 -89.75 -46.75 2115.58 100 0 0 0 nan
360806400.00 50 -89.75 -46.25 2135.12 100 0 0 0 nan
360806400.00 50 -89.75 -45.75 2154.5 100 0 0 0 nan
360806400.00 50 -89.75 -45.25 2173.72 100 0 0 0 nan
360806400.00 50 -89.75 -44.75 2192.77 100 0 0 0 nan
360806400.00 50 -89.75 -44.25 2211.66 100 0 0 0 nan
360806400.00 50 -89.75 -43.75 2230.38 100 0 0 0 nan
360806400.00 50 -89.75 -43.25 2248.92 100 0 0 0 nan
360806400.00 50 -89.75 -42.75 2267.3 100 0 0 0 nan
360806400.00 50 -89.75 -42.25 2285.5 100 0 0 0 nan
360806400.00 50 -89.75 -41.75 2303.53 100 0 0 0 nan
360806400.00 50 -89.75 -41.25 2321.39 100 0 0 0 nan
360806400.00 50 -89.75 -40.75 2339.06 100 0 0 0 nan
360806400.00 50 -89.75 -40.25 2356.56 100 0 0 0 nan
360806400.00 50 -89.75 -39.75 2373.88 100 0 0 0 nan
360806400.00 50 -89.75 -39.25 2391.02 100 0 0 0 nan
360806400.00 50 -89.75 -38.75 2407.98 100 0 0 0 nan
